Ч|а|с|т|о|т|а| |п|р|и|л|а|г|а|т|е|л|ь|н|ы|х
активный|['социальный', 'спортивный', 'творческий', 'жизненный', 'мой', 'сельский', 'гражданский', 'познавательный', 'мудрый', 'ямальский']
театральный|['социальный', 'семейный', 'выходной', 'тихий']
психический|['социальный', 'умственный']
чрезвычайный|[]
межпредметный|[]
яркий|[]
неполный|[]
младенческий|[]
омский|['музыкальный', 'стрелковый']
дружелюбный|[]
южный|['федеральный']
компетентный|['родительский']
дистанционный|['социальный', 'психологический', 'мобильный', 'информационный', 'коррекционный', 'персональный']
информационный|['молодёжный', 'образовательный', 'психологический', 'правовой', 'тот', 'некоммерческий', 'консультационный', 'методический', 'психосоциальный', 'координационный']
высококачественный|[]
ежегодный|['международный', 'всероссийский', 'межрегиональный', 'городской', 'благотворительный', 'инновационный', 'выездной', 'традиционный', 'детскоюношеский', 'физкультурноспортивный']
близкий|['современный', 'равный', 'бесплатный', 'неизлечимый']
паллиативный|['медицинский', 'больной', 'патронажный']
естественнонаучный|[]
бездомный|['престарелый']
практический|['молодёжный', 'школьный', 'инженерный', 'нравственный', 'природоохранный']
калининский|[]
тот|['здоровый', 'счастливый', 'самый', 'урянхайскотувинский']
вечерний|[]
подростковый|['молодёжный', 'профилактический', 'юношеский', 'проблемный', 'аудитый']
исторический|['культурный', 'практический', 'археологический', 'анимационный', 'терапевтический', 'узкоколейный', 'автомобильный']
общероссийский|['мемориальный', 'соревновательный']
комфортный|['городской', 'безопасный', 'педагогический', 'визуальный']
научнопросветительский|['публицистический']
большой|['детский', 'образовательный', 'литературный', 'математический', 'севастопольский', 'судачий']
кежемский|['матёрый']
единственный|[]
адаптационный|['коммуникативный']
методический|['образовательный', 'консультационный', 'консультативный', 'организационнотехнический']
российскобелорусский|[]
историкофилологический|[]
безопасный|['социальный', 'полезный', 'поведенческий']
ограниченный|['ментальный', 'физический', 'финансовый', 'возмый']
юный|['социальный', 'молодой', 'пожарный', 'мемориальный']
пожарный|['хабаровский', 'спасательный']
межличностный|[]
долгожданный|[]
связанный|['профессиональный']
самарский|['лесной']
один|['комплексный', 'весь', 'всероссийский', 'твой', 'эффективный', 'социальнопсихологический', 'основный']
бизибордовый|[]
сильный|['добрый', 'умный']
купеческий|[]
западный|[]
регбийный|[]
просветительский|['детский', 'образовательный', 'экологический', 'исторический', 'городской', 'историкокультурный', 'выставочный', 'правозащитный']
гиревой|[]
талантливый|[]
ветеранский|[]
внесудебный|[]
историкокраеведческий|['спортивный']
краевой|['молодёжный', 'семейный', 'открытый', 'межнациональный']
собственный|[]
историкоархивный|[]
народный|['казачий', 'художественный', 'духовный', 'военноисторический', 'настольный', 'домовый']
личный|['семейный']
поисковый|['студенческий']
артезианский|['археологический']
одноимённый|[]
лосихинский|[]
многодетный|['малообеспеченный', 'кровный', 'неполный']
эстрадный|['вокальный']
cоциальнообразовательный|['туристический']
коллективный|['творческий', 'сетевой']
олимпиадный|[]
севастопольский|['международный', 'благотворительный']
историкопатриотический|['молодёжный', 'образовательный', 'просветительский', 'легкоатлетический']
туристский|[]
основный|['жизненный', 'глухой', 'профилактический']
российсконемецкий|['детский']
дудинский|[]
необходимый|['повседневный']
антинаркотический|['волонтёрский']
камнерезный|[]
подопечный|[]
университетский|[]
далёкий|['близкий', 'прошлый']
хантымансийский|['автономный']
биполярный|[]
учебноэкологический|[]
советский|['городской', 'российский', 'инновационный', 'монгольский']
национальный|['открытый', 'региональный', 'театральный', 'музыкальный', 'документальный', 'телевизионный', 'технологический', 'эвенкийский', 'хантыйский']
калининградский|[]
культурнопросветительский|['досуговый']
музыкальнообразовательный|[]
исследовательский|['проектный', 'математический', 'естественнонаучный', 'издательский']
ставропольский|[]
счастливый|['здоровый', 'тот', 'горячий']
новаторский|[]
познавательновоспитательный|[]
инклюзивнооздоровительный|[]
общенациональный|['просветительский', 'проектный']
слабовидящий|['слепой']
выходной|['весь']
родный|['тот', 'государственный', 'необходимый']
сурский|['казанский']
невинномысский|[]
беспилотный|['летательный']
информационнопросветительский|['социальный', 'образовательный', 'досуговый']
любительский|['театральный', 'студенческий', 'лыжнобиатлонный']
специализированный|['технический', 'тренажёрный']
водный|[]
гражданский|[]
местный|[]
заполярный|[]
мировой|['культурный', 'немецкий']
устойчивый|['правовой']
тверской|[]
ярославский|[]
трехступенчатый|[]
профилактический|['социальный', 'просветительский']
ростовский|[]
социокультурный|['спортивный', 'сельский', 'мобильный']
научнопопулярный|['образовательный']
устьтаркский|[]
особый|['образовательный', 'творческий']
степной|[]
всеволожский|[]
двигательный|['ментальный', 'множественный']
юбилейный|['международный', 'всероссийский', 'военноисторический', 'спортивноисторический']
мелкий|[]
ортезистовый|[]
консультационный|['психологический', 'информационный', 'методический']
преображенский|[]
окружный|['патриотический', 'стратегический']
лихачевский|[]
свободный|[]
музейновыставочный|[]
иной|[]
непсихиатрический|[]
соломбальский|[]
тульский|['детский', 'областной', 'морской']
социальнопедагогический|[]
хрупкий|[]
зауральский|[]
байкальский|['заповедный']
аудиовизуальный|[]
временной|[]
реабилитационный|['творческий', 'туристический']
шебекинский|[]
грамотный|[]
козловый|[]
библиотечный|[]
стоковый|[]
садоводческий|[]
огороднический|[]
смышляевский|[]
чистопольский|[]
святоуспенский|['мужской']
однодневный|[]
оздоровительноэкскурсионный|[]
спасский|['женский']
игровой|['спортивный', 'любительский']
якорный|[]
компьютерный|['правовой']
пятый|['кавказский']
глубокий|[]
познавательный|['экологический', 'патриотический', 'иллюстративный']
неработающий|[]
амурский|[]
созависимый|[]
независимый|['литературный']
государственный|['социальный', 'исторический', 'художественный', 'негосударственный']
ялтинский|[]
интенсивный|['образовательный', 'учебный', 'долгосрочный']
весёлый|[]
общительный|[]
публичный|['общественный']
научнотехнологический|[]
короткометражный|[]
спинальный|['мышечный']
природоохранный|['научный']
лингвокультурный|[]
краснодарский|[]
социальнореабилитационный|[]
культурноразвлекательный|[]
оздоровительный|['этнокультурный', 'верховой', 'восточный']
физкультурнооздоровительный|[]
сереброзубый|[]
лицейский|[]
бесконфликтный|[]
казанский|[]
малообеспеченный|['многодетный', 'неблагополучный']
малое|[]
русскоязычный|['зарубежный']
научный|['образовательный', 'конструкторский']
памятный|[]
будущий|['профессиональный', 'арктический']
инфраструктурный|[]
нижегородский|['областной', 'ростовский', 'епархиальный', 'крестовоздвиженский']
двухдневный|[]
проектный|['инженернотехнический']
круглосуточный|[]
различный|['спортивный', 'жизненный']
трагичный|[]
достойный|['свой']
финноугорский|[]
нескучный|[]
наклонный|[]
эмоциональный|['социальный', 'психологический', 'профессиональный']
лаишевский|[]
могучий|[]
полевой|['военноспортивный']
ваш|[]
экспериментальный|['образовательный', 'художественный']
данные|['междисциплинарный']
финансовый|['информационный']
разноформатный|[]
централизованный|[]
зимний|['сельский', 'научный', 'бардовский', 'пущинский']
иркутский|['региональный', 'проектный', 'государственный']
молодой|['многодетный', 'авторский', 'оперный', 'зарубежный', 'профсоюзный']
какой|[]
поморский|[]
информационноправовой|['ресурсный']
кореновский|[]
кизильский|[]
симеоноанненский|[]
масштабный|[]
светский|[]
тренировочный|[]
еврейский|['автономный']
драматический|['репертуарный']
репертуарный|['молодёжный']
ремесленнофольклорный|[]
маленький|['большой']
безбарьерный|['игровой']
выраженный|['ментальный']
мультимедийный|['образовательный', 'интерактивный', 'информационный']
старинный|['народный']
органический|['сельский']
карательный|[]
президентский|[]
равный|['равный', 'разный', 'конный', 'стартовый']
профориентационный|['инклюзивный', 'образовательный', 'учебный', 'консультативный', 'палаточный']
опасный|[]
досуговый|['инклюзивный', 'спортивный', 'дневный']
тутаевский|[]
славный|[]
музыкальный|['просветительский', 'телевизионный', 'историкопросветительский', 'кукольный', 'исполнительский']
девятый|[]
поисковоисследовательский|[]
ведущий|['городской', 'игровой']
этнографический|['образовательный', 'музейнообразовательный']
дальневосточный|[]
богатырский|['наш']
родимый|[]
нейропсихологический|[]
верующий|[]
якутский|['национальный', 'родный', 'республиканский', 'чайный']
авторский|['отечественный']
есенинский|[]
тувинский|['народный']
конный|[]
психоэмоциональный|[]
тяжелобольной|['маломобильный']
навагинский|[]
хуторской|[]
образцовый|[]
коррекционный|[]
пенсионный|['предпенсионный']
альтернативный|['гражданский', 'дополнительный']
неблагополучный|[]
инженерный|['проектный']
амбулаторный|[]
вещевой|['профориентационный']
терапевтический|[]
апшеронский|[]
наркозависимый|['молодой', 'сумароковый']
аддиктивный|['коаддиктивный']
кровный|['приёмный']
психологопедагогический|[]
духовнопсихологический|['социальный']
находщийся|[]
бюджетный|[]
долговременный|[]
северозападный|[]
альфаэндо|[]
маломобильный|[]
соматический|[]
неравнодушный|[]
обслуживающий|[]
химиоиммуносупрессивный|[]
алкогольный|['наркотический']
оперативный|['выездной']
социальноправовой|['психологический']
уличный|['здоровый', 'тренажёрный']
спортивнопатриотический|['профориентационный']
морской|['молодёжный', 'русский', 'императорский']
спортивнореабилитационный|[]
историкокультурный|['выставочный']
курильский|[]
можайский|[]
общешкольный|[]
позитивный|[]
калужский|[]
калугаголосый|[]
популярный|[]
евразийский|['экономический', 'дипломатический']
санктпетербургский|['межрегиональный', 'благотворительный']
хамнейский|[]
трезвый|[]
стрелковый|[]
множественный|['тяжёлый']
боевой|[]
посбелорусский|[]
крестовоздвиженский|[]
забытый|['забытый']
тарский|[]
прииртышие|[]
электронный|['архивный']
общий|['психофизический']
прошлый|['настоящий']
кретивный|[]
волжский|['солнечный']
допризывный|[]
инновацинный|[]
когнитивный|[]
рыбинский|[]
аксиньиный|[]
школамастерский|[]
нашенский|[]
военнопатриотический|['спортивный', 'летний', 'волонтёрский', 'казачий', 'фольклорный', 'пограничный']
древний|[]
медикосоциальный|['психологический', 'социальнопсихологический', 'психологопедагогический']
опорный|['двигательный']
детскомолодёжный|[]
консультативнореабилитационный|[]
безнадзорный|[]
конкурсный|[]
круглогодичный|['спортивный']
эфирный|[]
соответствующий|[]
рекреационный|['защитный']
просвещённый|[]
быстрый|['ловкий']
автоматический|[]
епархиальный|['детскоюношеский', 'александроневский', 'гуманитарнопросветительский']
сценарный|[]
высокий|['социальный', 'миграционный']
новодвинский|[]
кушвинский|[]
краткосрочный|[]
умственный|[]
отдельный|[]
модульный|[]
златоустовский|[]
межведомственный|['межтерриториальный']
условноосужденный|[]
зенинский|[]
варнавинский|[]
районный|['ресурсный']
волотовый|[]
определённый|[]
музейный|['интерактивный']
живой|['вечный']
мужской|['певческий', 'подземный']
курский|['просветительский']
престарелый|[]
криворожий|[]
сенсорный|[]
георгиевский|[]
одиннадцатый|[]
ловкий|[]
большеудаловский|[]
таганрогский|[]
чкаловский|[]
дерзкий|[]
отличный|[]
пилотный|[]
чёрный|[]
знакомый|[]
северопечорский|[]
российскоказахстанский|['молодёжный']
локальный|['культурный']
дореволюционный|[]
углублённый|[]
невидимый|[]
научноисследовательский|['проектный']
общецерковный|[]
ульяновский|[]
крымский|['музеологический']
тактильный|[]
наркотический|[]
татарский|[]
четвёртый|['всероссийский']
краснояружский|[]
каменскеуральский|[]
научнопрактический|[]
экопросветительский|[]
челябинский|[]
анимационный|[]
бессмертный|[]
воскресный|[]
кратковременный|[]
социальнокультурный|[]
музыкальнохоровый|[]
еженедельный|['бесплатный']
музейнообразовательный|[]
событийный|['исторический']
светлый|[]
пудожский|[]
телемедицинский|['облачный']
постстационарный|[]
калмыцкий|[]
книжный|[]
погибший|['живой']
корпоративный|['социальный']
проактивный|[]
новооскольский|[]
документальный|['музейный', 'телевизионный']
судачий|[]
башкирский|[]
духовнонравственный|['патриотический']
культурноисторический|['военнопатриотический', 'природный']
эстетический|[]
известный|['неизвестный']
малоимущий|[]
восстановимый|[]
былой|[]
хариный|[]
духовнопросветительский|['мультимедийный']
десятый|[]
петропавловсккамчатский|[]
действуещий|[]
мастеровой|[]
милостивый|[]
этический|[]
сверхлёгкий|[]
авиационный|[]
фронтовой|[]
деловой|[]
голубиный|[]
псковский|['областной']
мыравный|[]
каменскуральский|[]
острый|[]
югорский|[]
детскоподростковый|[]
персональный|[]
крытый|[]
старый|['новый']
межсекторный|[]
последующий|['льготный']
сыктывдинский|[]
российскогерманский|[]
постоянный|[]
миасский|[]
финский|[]
годовой|[]
тринадцатый|[]
оренбургский|[]
восьмой|[]
общегородской|[]
гуманный|[]
шестой|[]
кадровый|[]
повседневный|[]
межкультурный|[]
тематический|['ресурсный']
этноэкологический|[]
телевизионный|['документальный']
загородный|['профильный', 'интенсивный']
тишанский|[]
гражданскопатриотический|[]
керамический|[]
превентивный|[]
сосновский|[]
волгоградский|[]
мудрый|[]
органный|[]
литературноисторический|[]
финальный|[]
льготный|[]
актуальный|[]
зависимый|[]
вятский|[]
незащищённый|[]
прекрасный|[]
историкодокументальный|[]
святотроицкий|[]
холковский|[]
грудничковый|[]
моральнонравственный|[]
домашний|[]
продуктивный|[]
россошанский|[]
интегративный|['культурноисторический']
интернациональный|[]
всеобщий|[]
ирафский|[]
дигорский|[]
классный|[]
всесезонный|[]
межрелигиозный|[]
общественнополезный|[]
кронштадский|[]
семикаракорский|[]
украинский|[]
начинающий|[]
общепоселковый|[]
покровский|[]
физикотехнический|[]
чаяновый|[]
литературнокраеведческий|[]
российскофранцузский|[]
толерантный|[]
новгородский|[]
ежедневный|[]
дневный|[]
стационарный|[]
морозовский|[]
строевой|[]
полноценный|[]
академический|[]
тёплый|[]
ивановский|[]
психофизический|[]
войлочный|[]
равнодоступный|[]
длительный|[]
плохой|[]
чукотский|[]
портретный|[]
невозможный|[]
естественный|[]
недирективный|[]
палаточный|[]
