реабилитация|['бытовой', 'ускоренный', 'самоизоляция', 'пенсионер', 'творчество', 'взрослый', 'снижение', 'восхождение', 'граница', 'мираклион', 'поддержка', 'круглогодичный', 'алкой', 'егорушка', 'онкопациент', 'родственник', 'сохранение', 'границыкомплексный', 'наркоман', 'житель', 'обеспечение', 'социальнокультурный', 'рука', 'мастерская', 'нейропсихологический', 'семейный', 'дом', 'просвещение', 'мотивация', 'употребление', 'воин', 'трудоустройство', 'психосоциальный', 'гражданин', 'год', 'систематический', 'воспитанник', 'орви', 'забота', 'ярд', 'театр', 'медик', 'музыкальный', 'содержание', 'спорт', 'инклюзивный', 'доступный', 'первичный', 'условие', 'танцевальный', 'инсульт', 'реинтеграция', 'профилактика', 'профориентация', 'отдых', 'нии', 'мобильный', 'дистанционный', 'аппаратура', 'мир', 'устойчивый', 'зависимость', 'комплектующие', 'город', 'врач', 'последствие', 'арттерапевтический', 'длительный', 'непрерывный', 'социальнотрудовый', 'родитель', 'развитие', 'домашний', 'реализация', 'активный', 'двигательный', 'искусство', 'туристический', 'уход', 'психологосоциальный', 'дополнительный', 'детейсирота', 'животное', 'медицинский', 'ветеран', 'слухоречевой', 'социальнопедагогический', 'физический', 'ресоциализация', 'интеграция', 'лицо', 'социальнопсихологический', 'психологопедагогический', 'трудовой', 'спортивный', 'семья', 'социализация', 'абилитация', 'женщина', 'подросток', 'творческий', 'адаптация', 'пациент', 'социокультурный', 'инвалид', 'психологический', 'детейинвалид', 'человек', 'комплексный', 'социальный', 'ребёнок']
заболевание|['служба', 'нервномышечный', 'парк', 'воспалительный', 'обеспечение', 'стопракрф', 'курс', 'вирусный', 'точка', 'метод', 'жизнь', 'пропаганда', 'вичин', 'инфекционный', 'ресоциализация', 'сердечнососудистый', 'нейродегенеративный', 'счёт', 'привлечение', 'лёгочный', 'социальнозначимый', 'неинфекционный', 'рак', 'субъект', 'опасный', 'голова', 'место', 'получение', 'челюстнолицев', 'получатель', 'кожный', 'спортсмен', 'обеспечень', 'вичинфекция', 'человек', 'родственник', 'врождённый', 'повышение', 'фенилкетонурия', 'отделение', 'респираторный', 'новый', 'социальноопасный', 'печень', 'кровь', 'психический', 'кишечник', 'г', 'ихтиоз', 'применение', 'кожа', 'родитель', 'серьёзный', 'хронический', 'различный', 'гематологический', 'генетический', 'неизлечимый', 'неврологический', 'семья', 'онкогематологический', 'ребёнок', 'член', 'значимый', 'тяжёлый', 'онкологический']
кишечник|['условие']
стрессфактор|['внешний']
синдром|['ангельман', 'постковидный', 'посттравматический', 'вильямс', 'даун']
даун|['родитель', 'перспектива', 'перезагрузка', 'мочь', 'член', 'применение', 'территория', 'расстройство', 'основа', 'др', 'синдром', 'возраст', 'интеграция', 'мир', 'средство', 'аутизм', 'раса']
возможнос|['ограниченный']
миссия|['основный', 'третий', 'миротворческий', 'дипломатический', 'доброволец', 'врач', 'университет', 'ас', 'созидание', 'кунгур', 'экскурсовод', 'общественный', 'гуманитарный']
возможность|['рамка', 'помощь', 'территор', 'причина', 'взрослый', 'угроза', 'поддержка', 'больший', 'фонд', 'школа', 'организация', 'здора', 'самореализация', 'достижение', 'мотокультура', 'программа', 'социализация', 'благодать', 'другой', 'космический', 'детиравный', 'продолжение', 'проживание', 'подготовка', 'дошкольник', 'bezграничный', 'проект', 'зрение', 'балтика', 'профессиональный', 'женщина', 'петанк', 'доступный', 'практика', 'сайт', 'мытожести', 'формирование', 'спортивный', 'адаптация', 'затея', 'успех', 'возрастновый', 'профориентация', 'старший', 'инвалид', 'ресурсный', 'слепоглухой', 'переход', 'параплан', 'лицо', 'особенный', 'уникальный', 'ментальный', 'спартакиада', 'период', 'особый', 'образовательный', 'трудоустройство', 'семья', 'реабилитация', 'система', 'получение', 'человек', 'свой', 'разный', 'стартовый', 'физический', 'открытый', 'твой', 'неограниченный', 'развитие', 'ребёнок', 'безграничный', 'равный', 'новый', 'здоровье', 'ограниченный']
дорога|['александр', 'профессия', 'надежда', 'подвиг', 'помощь', 'мой', 'трудный', 'земляк', 'забвение', 'здоровье', 'велосипед', 'ремесло', 'республика', 'будущее', 'оао', 'спорт', 'повести', 'ополченец', 'этот', 'звезда', 'нить', 'земля', 'верный', 'живой', 'созидатель', 'потёмкин', 'глаз', 'знание', 'понимание', 'школа', 'брест', 'длина', 'облако', 'свет', 'вяйнола', 'небо', 'продолжение', 'государев', 'успех', 'тот', 'год', 'молодой', 'катюша', 'маршрут', 'мужество', 'ялта', 'хищный', 'никольцевой', 'карелия', 'история', 'герой', 'железный', 'мир', 'предок', 'добрый', 'смоленщина', 'победа', 'детство', 'безопасный', 'дом', 'война', 'фронтовой', 'жизнь', 'память']
место|['кочевье', 'село', 'храм', 'труднодоступный', 'траектория', 'спорт', 'пушкинский', 'свой', 'земля', 'священный', 'событие', 'литературный', 'формирование', 'питание', 'сарафан', 'трудовой', 'швейный', 'карта', 'город', 'общественный', 'площадь', 'хакасия', 'человек', 'туризм', 'бездомный', 'волгоград', 'князясозидатель', 'притяжение', 'война', 'заключение', 'г', 'третий', 'память', 'исторический', 'памятный', 'наш', 'встреча', 'сила', 'лишение', 'определённый', 'жительство']
адаптация|['роль', 'детеймигрант', 'профориентационный', 'школьный', 'мама', 'деятельность', 'детейподросток', 'мигрантовукрепление', 'реализация', 'минигольф', 'школьник', 'ребята', 'условие', 'арттерапия', 'качественный', 'трудоустройство', 'поддержка', 'диагноз', 'досуг', 'спасение', 'личность', 'применение', 'каждый', 'правовой', 'социальнотрудовый', 'онкопациент', 'многоточие', 'cоциальный', 'жертва', 'изменение', 'культурный', 'коррекция', 'профориентация', 'бытовой', 'молодёжь', 'профессиональный', 'социальнобытовый', 'инклюзивный', 'социализация', 'содействие', 'интегрирование', 'школа', 'обучение', 'физический', 'детейинвалид', 'повышение', 'самореализация', 'помощь', 'воспитанник', 'социальнокультурный', 'выпускник', 'мигрант', 'женщина', 'лицо', 'развитие', 'детейсирота', 'трудовой', 'психологический', 'инвалид', 'подросток', 'интеграция', 'семья', 'реабилитация', 'социокультурный', 'социальнопсихологический', 'человек', 'ребёнок', 'социальный']
мультшкола|['счастливый']
акция|['волна', 'сбор', 'вахта', 'городской', 'огонь', 'международный', 'югравахта', 'разделяйка', 'лагерь', 'ежемесячный', 'общероссийский', 'просвещение', 'донорский', 'межрегиональный', 'диктант', 'поезд', 'добровольческий', 'добропоезд', 'поддержка', 'время', 'месяц', 'сад', 'кварттур', 'капля', 'неделя', 'вишневыйсад', 'дорога', 'десант', 'военнопатриотический', 'сохранение', 'дед', 'имя', 'культурнопросветительский', 'день', 'ребёнок', 'ёлка', 'социальный', 'историкопатриотический', 'благотворительный', 'экологический', 'просветительский', 'патриотический', 'всероссийский']
ёлка|['палка', 'кремлёвский', 'удивительный', 'ребёнок', 'желание']
дело|['профилактика', 'честь', 'день', 'жизнь', 'программа', 'юридический', 'ребёнок', 'мемориализация', 'нормализация', 'душа', 'укрепление', 'другой', 'заповедный', 'основа', 'хоровой', 'великолепный', 'геймер', 'время', 'конный', 'формирование', 'процедура', 'совместный', 'любитель', 'лечебный', 'человек', 'организация', 'век', 'охрана', 'такой', 'помеха', 'нужный', 'молодой', 'милосердие', 'благой', 'важный', 'хороший', 'швейный', 'мастер', 'создание', 'наш', 'мой', 'свой', 'общий', 'добрый']
штаб|['вклад', 'мобильный', 'волонтёр', 'волонтёрский', 'помощь', 'поиск']
вклад|['победа', 'мой', 'система', 'личный', 'топкинец']
минута|['победа', 'россия', 'чтение', 'каждый', 'золотой', 'молчание']
военнослужащий|['условие', 'волонтёр', 'рф', 'сотрудник', 'ветеран', 'российский']
рф|['р', 'разработка', 'httpусадебноедо', 'член', 'запуск', 'территория', 'поиск']
член|['общество', 'весь', 'семья']
университет|['предпринимательский', 'проект', 'медицинский', 'здоровье', 'экодвижнск', 'сократ', 'российский', 'формирование', 'ворди', 'поисковый', 'гражданский', 'сфера', 'родитель', 'детский', 'серебряный', 'семья', 'троп', 'семейный', 'родительский', 'повышение', 'россия', 'камчатский', 'народный', 'государственный']
маршрут|['сопровождение', 'всемвозможный', 'полярный', 'след', 'гость', 'байкальский', 'выставочный', 'путешествие', 'подвиг', 'корсаковвладивостка', 'арктика', 'будущее', 'начало', 'сердечный', 'инклюзивный', 'историкопросветительский', 'молодёжный', 'безопасный', 'образовательный', 'историкоисследовательский', 'экологический', 'велопешеходный', 'территория', 'вол', 'линия', 'игровой', 'твой', 'пешеходный', 'поддержка', 'время', 'педагог', 'открытие', 'патриотический', 'город', 'краеведческий', 'пациент', 'добрый', 'туристский', 'век', 'музейный', 'особый', 'танкограда', 'волгоград', 'старуха', 'жизненный', 'гармония', 'жемчужина', 'социальный', 'новый', 'патриотикокраеведческий', 'приамурья', 'жизнь', 'ребёнок', 'школьник', 'дорога', 'память', 'победа', 'помощь', 'здоровье', 'экскурсионный', 'коррекционный', 'туристический']
жизнь|['повседневный', 'курс', 'помощь', 'рецепт', 'обслуживание', 'ремесло', 'пенсионер', 'свобода', 'пандемия', 'земля', 'зож', 'седло', 'школьник', 'спортивнодосуговый', 'берег', 'нормальный', 'спортэтый', 'предок', 'стабильный', 'организация', 'мочь', 'сохранение', 'культура', 'письмо', 'приверженность', 'подвиг', 'парка', 'херсон', 'лимфостаз', 'проблема', 'судьба', 'ценность', 'искусство', 'реконструкция', 'мирный', 'событие', 'борьба', 'цифра', 'питание', 'занятость', 'девиз', 'проведение', 'инклюзия', 'экономико', 'россия', 'победа', 'путь', 'общественный', 'гто', 'парк', 'крутой', 'воспитанник', 'огонь', 'ресоциализация', 'коррупция', 'лошадиэтый', 'регион', 'женщина', 'возрождение', 'вкус', 'социум', 'аптека', 'нормализация', 'цвет', 'гимнастика', 'главное', 'библиотерапия', 'церковь', 'цветной', 'право', 'хороший', 'приобщение', 'длинный', 'каратэ', 'быт', 'деревня', 'формирование', 'национальность', 'ритм', 'родник', 'пауза', 'страх', 'пожар', 'инсульт', 'енисей', 'сопровождение', 'марафон', 'независимый', 'район', 'модель', 'герой', 'село', 'вещь', 'преграда', 'залог', 'безопасный', 'подросток', 'металлолом', 'молодё', 'рак', 'активизация', 'время', 'зависимость', 'опыт', 'социальный', 'поддержка', 'игра', 'танец', 'старое', 'долгий', 'ограничение', 'качественный', 'гражданин', 'сбережение', 'содействие', 'условие', 'сладкий', 'детейинвалид', 'улётный', 'профессия', 'жизнь', 'успешный', 'свой', 'обычный', 'лицо', 'город', 'главный', 'тургояк', 'мой', 'достойный', 'пациент', 'программа', 'здоровье', 'мама', 'семейный', 'другой', 'барьер', 'проект', 'спорт', 'доступный', 'граница', 'здоровый', 'современный', 'продолжение', 'развитие', 'семья', 'движение', 'второй', 'весь', 'полноценный', 'активный', 'ребёнок', 'человек', 'самостоятельный', 'новый']
технология|['воссоединение', 'распространение', 'будущее', 'творчество', 'домашний', 'бизнес', 'внедрение', 'милосердие', 'выстраивание', 'становление', 'социализация', 'реабилитационный', 'борьба', 'ультразвуковой', 'психосоциальный', 'проведение', 'гражданин', 'авторский', 'инфокоммуникационный', 'восстановительный', 'журналистика', 'музыкальнотерапевтический', 'образование', 'беспилотный', 'масштабирование', 'проектный', 'форма', 'система', 'тифлоинформационный', 'формирование', 'деревня', 'адаптация', 'искусс', 'финансовый', 'действие', 'геопортальный', 'поведенческий', 'человек', 'психологопедагогический', 'восстановление', 'успех', 'повышение', 'компетенция', 'воспитание', 'апробация', 'сопровождение', 'фестиваль', 'индивидуализация', 'гик', 'успешный', 'жкх', 'возможность', 'фаза', 'лицо', 'стража', 'сфера', 'жизнеустройство', 'художественный', 'высокий', 'горизонтыинформационный', 'поддержка', 'педагогический', 'ассистивный', 'медиативный', 'образовательный', 'цель', 'реабилитация', 'эффективный', 'игровой', 'практика', 'компьютерный', 'профилактика', 'помощь', 'обучение', 'интерактивный', 'цифровой', 'работа', 'информационный', 'развитие', 'дистанционный', 'современный', 'новый', 'инновационный', 'социальный']
обучение|['мигрант', 'дошкольник', 'старший', 'работа', 'инвалид', 'молодёжь', 'помощь', 'ресоциализация', 'жизнь', 'вязание', 'служение', 'профессиональный', 'ремесло', 'следопыт', 'пенсионер', 'семейный', 'творчество', 'калининградс', 'консультирование', 'предпрофессиональный', 'успешный', 'домашний', 'дистанционный', 'реализация', 'социализация', 'искусство', 'резьба', 'основа', 'правило', 'использование', 'практика', 'условие', 'граница', 'активист', 'комплексный', 'время', 'сертификация', 'досуг', 'адаптация', 'участник', 'коммуникация', 'гражданин', 'длина', 'уход', 'интерактивный', 'журналистика', 'родственник', 'кроха', 'коррекционный', 'член', 'житель', 'представитель', 'добровольный', 'интеграция', 'реабилитация', 'сам', 'волонтёр', 'мать', 'ограничение', 'место', 'поддержка', 'действие', 'зооволонтёр', 'человек', 'развитие', 'сопровождение', 'специалист', 'журналист', 'плавание', 'навык', 'школьник', 'родитель', 'ребёнок']
спектр|['аутизм', 'образование', 'база', 'восстановление', 'цветок', 'профессия', 'санктпетербург', 'сад', 'член', 'применение', 'объединение', 'семья', 'иппотерапия', 'ребёнок', 'возраст', 'модель', 'раса', 'аутистический']
класс|['ре', 'база', 'средний', 'инклюзияресурсный', 'класс', 'мировой', 'проект', 'помощь', 'интернет', 'общеобразовательный', 'регион', 'семейный', 'г', 'школьник', 'маоу', 'бессмертный', 'младший', 'спортивный', 'петергоф', 'обучение', 'школа', 'подготовительный', 'организация', 'специализира', 'создание', 'россия', 'студент', 'компьютерный', 'путь', 'научный', 'здоровый', 'село', 'группа', 'начальный', 'город', 'коррекционный', 'первый', 'кадетский', 'ребёнок', 'ресурсный']
мир|['комплекс', 'общий', 'зеркальный', 'молодёжь', 'помощь', 'сказочный', 'возвращение', 'распространение', 'тень', 'саха', 'лошадь', 'информация', 'понятный', 'хота', 'свет', 'звёздный', 'добрый', 'чистота', 'детский', 'яркий', 'чудо', 'ощупь', 'культура', 'чувство', 'ярчетерритория', 'божий', 'война', 'книга', 'музыка', 'вхождение', 'центр', 'мультипликация', 'звук', 'ценность', 'ретинопатия', 'зелёный', 'другой', 'предметный', 'растительный', 'литература', 'страна', 'народ', 'знание', 'мордовия', 'ориентирование', 'проведение', 'россия', 'град', 'наш', 'животное', 'методика', 'проект', 'взаимопонимание', 'театр', 'подводный', 'возрождение', 'хоккей', 'цвет', 'духовный', 'система', 'цветной', 'фантазия', 'япония', 'ощущение', 'закон', 'дружба', 'спортивный', 'перезагрузка', 'настоящий', 'община', 'инвалид', 'ялтинский', 'параллельный', 'пластмассовый', 'близкий', 'преграда', 'безграничный', 'красочный', 'созидание', 'ладошка', 'женский', 'живой', 'полотно', 'согласие', 'вертикальный', 'общение', 'рабочий', 'особенный', 'краска', 'театральный', 'партнёрство', 'детство', 'новый', 'развитие', 'один', 'межнациональный', 'творчество', 'тишина', 'игра', 'красота', 'славянский', 'нитка', 'шахматы', 'диалог', 'открытие', 'человек', 'наука', 'виртуальный', 'глаз', 'твой', 'мир', 'удивительный', 'мой', 'этот', 'русский', 'окружающий', 'большой', 'водный', 'здоровье', 'профессия', 'современный', 'спорт', 'кончик', 'свой', 'возможность', 'весь', 'ребёнок', 'граница', 'волшебный', 'открытый']
формирование|['служба', 'репертуар', 'необходимый', 'сеть', 'подросток', 'школьник', 'ад', 'условие', 'устойчивый', 'способность', 'экосистема', 'artпространство', 'равный', 'команда', 'россия', 'сохранение', 'глубокий', 'сообщество', 'компетенция', 'приверженность', 'основа', 'культура', 'ресурс', 'система', 'развитие', 'навык']
расстройство|['аут', 'речь', 'место', 'расс', 'психофизический', 'аутистич', 'функциональный', 'член', 'аутистическог', 'расстройство', 'интернат', 'аутист', 'аффективный', 'семья', 'поведение', 'психический']
дом|['служба', 'любовь', 'след', 'рынок', 'войлок', 'помощь', 'милосердный', 'творчество', 'основа', 'контроль', 'гончар', 'место', 'епархиальный', 'пациент', 'организация', 'мочь', 'особый', 'житель', 'культура', 'двор', 'чайный', 'друг', 'летний', 'фотография', 'солнце', 'ретроавтомототехника', 'экран', 'пребывание', 'здоровый', 'второй', 'поколение', 'республика', 'неказённый', 'иоанн', 'искусство', 'хвостик', 'полдороги', 'пастернак', 'обучение', 'счастие', 'жук', 'сельский', 'рождение', 'кошачий', 'россия', 'семья', 'база', 'животное', 'порядок', 'арктика', 'школинтернат', 'волонтёр', 'франк', 'формирование', 'национальность', 'счастливый', 'человек', 'гектор', 'пожар', 'птица', 'шанс', 'елисавета', 'спасский', 'костромской', 'белгородский', 'реалия', 'инвалид', 'модель', 'юнармия', 'финноугорский', 'временный', 'твой', 'колыбель', 'новооскольский', 'благовест', 'лицо', 'крыша', 'ферма', 'социальный', 'новый', 'один', 'общий', 'ивановский', 'молодёжь', 'родительский', 'создание', 'русский', 'выпускник', 'реабилитация', 'проект', 'приют', 'профилактика', 'безопасный', 'заботный', 'свой', 'ваш', 'мой', 'центр', 'наш', 'ребёнок', 'право', 'дружба', 'московский', 'поддержка', 'мама', 'трудолюбие', 'надежда', 'интернат', 'каждый', 'добрый', 'многоквартирный', 'тёплый', 'милосердие', 'детский']
мама|['сопровождение', 'книга', 'вичположительный', 'спасатель', 'положительный', 'мой', 'героический', 'жизнь', 'центр', 'декрет', 'германия', 'здоровье', 'здоровый', 'мама', 'череповец', 'оказание', 'ангел', 'возраст', 'компетентный', 'волшебный', 'малыш', 'приходский', 'выходной', 'поддержка', 'русский', 'фитнесмам', 'позитивный', 'отрыв', 'трезвый', 'каждый', 'больничный', 'сельский', 'дежурный', 'аныкай', 'организация', 'час', 'создание', 'грань', 'деловой', 'развитие', 'профилактика', 'дело', 'территория', 'мать', 'содействие', 'сильный', 'право', 'маленький', 'мочь', 'юный', 'помощь', 'ребёнок', 'дом', 'перезагрузка', 'особый', 'будущий', 'многодетный', 'счастливый', 'молодой', 'папа']
действие|['особенность', 'ветеран', 'общий', 'вахта', 'мошеннический', 'сохранение', 'экологический', 'донбасс', 'единый', 'совместный', 'возвращение', 'семья', 'военный', 'время', 'член', 'живой', 'боевой']
круг|['профилактика', 'друг', 'благотворитель', 'надежда', 'помощь', 'жизнь', 'тёплый', 'широкий', 'спасительный', 'женский', 'лицейский', 'участник', 'дягилевец', 'добрый', 'фабричный', 'особый', 'опыт', 'семья', 'развитие', 'семейный', 'спасательный', 'гончарный', 'спасение', 'общение', 'безопасность', 'доверие', 'поддержка', 'солнечный']
житель|['пос', 'гость', 'коренной', 'ямал', 'село', 'регион', 'кёнигсберг', 'свой', 'северовосток', 'посёлок', 'совершеннолетний', 'рощино', 'малообеспеченный', 'екатеринбург', 'площадка', 'юный', 'сообщество', 'активный', 'нарушение', 'хутор', 'малый', 'гсевастополь', 'донбасс', 'деревня', 'крым', 'г', 'город', 'сельский']
александр|['ефремов', 'зырянов', 'булычёв', 'грибоедов', 'валевский', 'преподобный', 'пересвет', 'невский']
ценность|['след', 'качество', 'жизнь', 'исторический', 'библиотека', 'духовный', 'зарайск', 'разработка', 'народ', 'общекультурный', 'мир', 'знание', 'нравственный', 'вечный', 'человек', 'организация', 'ориентир', 'пример', 'культура', 'культурный', 'общий', 'социокультурный', 'семейный']
молодёжь|['гкурск', 'нижневартовск', 'германский', 'будущее', 'вязниковский', 'ответственный', 'социокуль', 'нальчик', 'донбасс', 'основа', 'моногород', 'школа', 'организация', 'алга', 'погружение', 'студент', 'формат', 'ветерановнаставник', 'нарушение', 'уланбатор', 'санктпетербург', 'сила', 'мастерская', 'п', 'россияказахстан', 'современный', 'ценность', 'тыдыщ', 'допризывный', 'насилие', 'проведение', 'анжеросудженск', 'подготовка', 'притяжение', 'семья', 'оперение', 'детейсирота', 'база', 'армия', 'саратовский', 'умный', 'число', 'ребёнок', 'общество', 'вовлечение', 'деятельность', 'участие', 'г', 'диалог', 'аутизм', 'специальность', 'гордость', 'спортивный', 'особенность', 'летие', 'точка', 'казахский', 'село', 'медиаквн', 'уязвимый', 'подросток', 'тайга', 'лицо', 'расстройство', 'конфликт', 'навык', 'перспективный', 'мудрый', 'кинокампус', 'ключ', 'студенчество', 'строительство', 'юкаменск', 'уникальный', 'служба', 'малый', 'творчество', 'зож', 'десантник', 'сохранение', 'активный', 'инициативный', 'пространство', 'православный', 'россия', 'год', 'андреевский', 'регион', 'алтай', 'территория', 'человек', 'исламский', 'сфера', 'здоровый', 'студенческий', 'город', 'развитие', 'республика', 'изучение', 'действие', 'инвалидность', 'одарённый', 'творческий', 'сельский']
категория|['бомж', 'свобода', 'маломобильный', 'отдельный', 'уязвимый', 'гражда', 'весь', 'ребёнок', 'население', 'новый', 'лицо', 'различный', 'незащищённый', 'гражданин']
гражданин|['больной', 'методика', 'предоставление', 'патриот', 'храм', 'советский', 'связь', 'снижение', 'реконструкция', 'г', 'технология', 'рф', 'разрешение', 'переход', 'малообеспеченный', 'слабовидящий', 'шаг', 'режим', 'участник', 'процедура', 'проведение', 'решение', 'литератор', 'человек', 'незащищённый', 'ориентир', 'россия', 'пер', 'отечество', 'представитель', 'незрячий', 'почётный', 'москва', 'семья', 'югра', 'интеграция', 'неравнодушный', 'инвалид', 'село', 'пенсионер', 'взрослый', 'малоимущий', 'сфера', 'маломобильный', 'подготовка', 'подлежащее', 'активный', 'днр', 'категория', 'тяжелобольной', 'город', 'старший', 'бездомный', 'пожилой', 'пожилое']
мастерская|['служба', 'практический', 'круговерть', 'подсолнух', 'кулинарный', 'каслающий', 'руководитель', 'экспертный', 'модульный', 'будущее', 'профессиональнотрудовый', 'театральнотворческий', 'родительский', 'артель', 'связь', 'взрослый', 'земля', 'удалёнка', 'берестяной', 'jыракы', 'красота', 'текстильный', 'урбанистический', 'особый', 'детский', 'универсальный', 'молодёжный', 'лепка', 'сарда', 'сундук', 'солнце', 'профориентационный', 'пуговка', 'художественноремесленный', 'программа', 'левша', 'поколение', 'улучшение', 'образовательный', 'малха', 'нить', 'доброкомбинат', 'созидатель', 'рукатворение', 'вырица', 'мастерица', 'зазеркалье', 'маковца', 'тектон', 'пространство', 'стритарт', 'площадка', 'интеграционный', 'умение', 'отражение', 'год', 'дух', 'семья', 'ступень', 'креативный', 'проект', 'кооперация', 'войлочный', 'апсайклинг', 'доброта', 'терракота', 'многоцветие', 'пансионат', 'декоративноприкладный', 'гостеприимство', 'приключение', 'край', 'прошлое', 'территория', 'сотворение', 'резьба', 'игропедагог', 'волшебный', 'содействие', 'открытый', 'оберег', 'свечной', 'инженерный', 'дружба', 'спортивный', 'солдатский', 'сувенир', 'музейный', 'усадьба', 'дед', 'технический', 'наследие', 'интеграция', 'точка', 'село', 'талант', 'сценарный', 'душа', 'глинкин', 'ветлугай', 'мир', 'преображение', 'систематизация', 'робот', 'лицо', 'творец', 'кедровый', 'город', 'арттерапевтический', 'арт', 'перемена', 'трудолюбие', 'особенный', 'cоциальный', 'пластилиновый', 'формула', 'технологический', 'ремесло', 'творчество', 'граница', 'учебнопроизводственный', 'музыка', 'милосердие', 'мама', 'настроение', 'интеграционнотрудовый', 'мастер', 'реставрация', 'проектный', 'форма', 'сияние', 'керамика', 'музей', 'подросток', 'магия', 'художественный', 'развитие', 'чудо', 'урбанистика', 'сувенирный', 'сказка', 'трудовой', 'изготовление', 'типографский', 'керамический', 'мобильный', 'социальный', 'центр', 'семейный', 'ремонт', 'театральный', 'столярный', 'швейный', 'гончарный', 'ремесленный', 'человек', 'ребёнок', 'инклюзивный', 'творческий']
безопасность|['информационный', 'старший', 'обеспечение', 'курс', 'мой', 'качество', 'национальный', 'глобальный', 'первоклассник', 'население', 'биологический', 'женщина', 'дело', 'авто', 'территория', 'укрепление', 'личный', 'кибер', 'самопомощь', 'сетевой', 'онлайнкурс', 'автомобилист', 'площадка', 'познание', 'психологический', 'родина', 'абилитация', 'жизнедеятельность', 'шлагбаум', 'детство', 'выполнение', 'водоём', 'безопасность', 'работа', 'проект', 'дорожный', 'экологический', 'комплексный', 'купание', 'шаг', 'правовой', 'семья', 'человек', 'дорога', 'наш', 'ликвидация', 'сделка', 'пожарный', 'ребёнок']
аспект|['региональный', 'повышение', 'обучение', 'ресурс', 'эффективный', 'прикладной', 'половой', 'важный', 'социальный']
рота|['удмуртский', 'детский', 'волонтёрский']
калейдоскоп|['идея', 'перезагрузка', 'театральный', 'надежда', 'ресурсный', 'экологический', 'молодёжный', 'детство', 'ремесло', 'талант']
детство|['профилактика', 'опасность', 'прекрасный', 'покров', 'село', 'вроо', 'горький', 'лднр', 'оказание', 'радость', 'конкурсфестиваль', 'другой', 'бережливый', 'амур', 'досуг', 'военный', 'радужный', 'проблемный', 'равный', 'родина', 'особенный', 'яркий', 'отрочество', 'создание', 'студент', 'союз', 'беговелошкола', 'путь', 'приют', 'позитивный', 'активный', 'ребёнок', 'взрослый', 'особый', 'наш', 'развитие', 'программа', 'граница', 'здоровый', 'безопасный', 'счастливый']
социализация|['детейсирота', 'профориентация', 'старший', 'ветеран', 'старшеклассник', 'патриотизм', 'молодёжь', 'мотор', 'улучшение', 'интегр', 'весь', 'г', 'хороший', 'лицо', 'трудовой', 'личность', 'охрана', 'детейинвалид', 'студент', 'выпускник', 'самореализация', 'воспитание', 'интеграция', 'воспитанник', 'женщина', 'подростковсирота', 'трудоустройство', 'спортивный', 'развитие', 'реабилитация', 'успешный', 'подросток', 'человек', 'семья', 'адаптация', 'ребёнок']
сфера|['взаимодействие', 'ментальный', 'предоставление', 'эмоциональный', 'программа', 'предупреждение', 'деятельность', 'республика', 'искусство', 'территория', 'возможность', 'когнитивноповеденческий', 'популяризация', 'право', 'аутизм', 'этика', 'днр', 'донорство', 'досуг', 'агротуризм', 'обучение', 'оцифровка', 'уход', 'семья', 'небесный', 'инклюзия', 'экология', 'перинатальный', 'обращение', 'психологический', 'инструмент', 'туризм', 'одарённый', 'создание', 'сохранение', 'медийный', 'реабилитация', 'помощь', 'труд', 'оказание', 'математика', 'защита', 'охрана', 'образование', 'профилактика', 'краеведение', 'детство', 'социальный', 'культура']
зоря|['северский', 'речной', 'лицо', 'янтарный', 'суздальский', 'мещерский']
земля|['солнечный', 'парфинский', 'летие', 'святыня', 'мой', 'калужский', 'францаиосиф', 'тверской', 'степурино', 'карелов', 'ярославский', 'свой', 'территория', 'амурский', 'весь', 'новоторжский', 'владимирский', 'калмыцкий', 'байкал', 'эвенкийский', 'тихий', 'рязанский', 'олонхий', 'красноармейск', 'счастливый', 'спектакль', 'карельский', 'северный', 'россия', 'тот', 'сохранение', 'драйвурок', 'вятский', 'родный', 'владимиросуздальский', 'новгородский', 'липецкий', 'отец']
уровень|['муниципальный', 'знание', 'жестокость', 'взаимодействие', 'кризисный', 'доход', 'университет', 'стрессоустойчивость', 'социальный', 'образование', 'низкий', 'жизнь', 'компетенция', 'новый']
глухарик|['молодой', 'днр']
звезда|['начинающий', 'давид', 'надежда', 'городской', 'золотой', 'спорт', 'конкурс', 'сми', 'сталинградский', 'погон', 'спортивный', 'утренний', 'морской', 'арантур', 'танцующий', 'герой', 'вифлеемский', 'новый', 'театрал']
беженец|['организация', 'ребёнок', 'переселенец', 'донбасс']
крыло|['ангела', 'лёгкий', 'мой', 'надёжный', 'жизнь', 'доброта', 'возвращение', 'кино', 'оказание', 'свободный', 'сталинград', 'бабочка', 'сельсовет', 'поддержка', 'действие', 'красота', 'школа', 'семья', 'развитие', 'невидимый', 'детство', 'надежда', 'мечта']
